course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
COMPUTER ORG & ARCH,Lecture,CMPT,422N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,958
MATH CONCPTS+UNDRSTND ELEM,Lecture,MATH,180N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,959
CSLSEM-PHIL&MOR:A GIFT OF FIRE,Lecture,HONR,360L,,,Registrar RG,Registrar RG,3,962
SPECIAL TOPICS,Marist Abroad,COM,107L,,,Communication and The Arts CO,School Communication Arts CO,3,961
MODERN IRISH LIT,Marist Abroad,ENG,345L,,,Liberal Arts LA,School of Liberal Arts LA,3,964
DISCRETE MATHEMATICS,Marist Abroad,MATH,205L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,965
ADVANCED IMAGING,Lorenzo di Medici,GRAP,380N,,,Communication and The Arts CO,School Communication Arts CO,3,963
ABNORMAL PSYCH,On Line Class,PSYC,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,960
OPERATING SYSTEMS,Lecture,CMPT,424N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,967
LIFE ON EARTH,Lecture,BIOL,214L,,,Science SI,School of Science SI,3,966
CSL-PHIL&MORAL FOUND - SALES,Independent Study,HONR,365L,,,Registrar RG,Registrar RG,3,968
AMER RENAISSANCE,Lecture,ENG,346L,,,Liberal Arts LA,School of Liberal Arts LA,3,970
FIRST AID/CPR,Lecture,HLTH,202N,,,Science SI,School of Science SI,3,971
RES: STATEG & METH,Lorenzo di Medici,COM,200L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '100L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '102L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,969
TECHNOLOGY+ENTREPRENEURSHIP,Lecture,CMPT,430L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,973
"SEX,EVOLUTION BE",Lorenzo di Medici,BIOL,232L,,,Science SI,School of Science SI,3,972
LINEAR ALGEBRA,Lecture,MATH,210L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '241L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,974
SEM-SCI&QUANT-BIOMEDIA,Lecture,HONR,370L,,,Registrar RG,Registrar RG,3,977
FOUND OF COGNITIVE SCIENCES,Lecture,PSYC,205L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Philosophy', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,975
EMERGENCY MED TECH I,Lecture,HLTH,205N,,,Science SI,School of Science SI,4,978
DIRECTING,Lecture,ENG,350L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '227L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '241L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Media Studies & Production', '206L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,976
HUMAN BIOLOGY,Lecture,BIOL,237L,,,Science SI,School of Science SI,3,979
CALCULUS I,School College,MATH,241L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,980
CSL-SCI&QUAN:EXP OF THE HUDSON,Lecture,HONR,375L,,,Registrar RG,Registrar RG,3,981
TOPICS IN NUTRITION,Lorenzo di Medici,HLTH,225L,,,Science SI,School of Science SI,3,983
THE EXCEPT CHILD,Lecture,PSYC,207L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,982
ANCIENT GREEK LIT,Marist Abroad,ENG,360L,,,Liberal Arts LA,School of Liberal Arts LA,3,984
INTERPERSON COMM,Lecture,COM,203L,,,Communication and The Arts CO,School Communication Arts CO,3,987
SEM-EXP:MEMOIR+BOOKMAKING,Lorenzo di Medici,HONR,380L,,,Registrar RG,Registrar RG,3,988
ALGORITHM ANALYSIS+DESIGN,Lecture,CMPT,435L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Mathematics', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '250L', 'Undergraduate', 'D', ')']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,985
TRAVEL WRITING WKSHP,Lecture,ENG,368L,,,Liberal Arts LA,School of Liberal Arts LA,3,989
SCIENCE OF FOOD/HLTH/WELLBNG,Lorenzo di Medici,HLTH,282L,,,Science SI,School of Science SI,3,990
CSL-EXPRESS & CREATIVITY,Lecture,HONR,385L,,,Registrar RG,Registrar RG,3,992
MICROBIOLOGY,Marist Abroad,BIOL,312L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,986
WRITING ADVERT,Marist Abroad,COM,210L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '110L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '220L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,991
SEM- IND&SOC:GEN/SEX MOD EU,Lecture,HONR,390L,,,Registrar RG,Registrar RG,3,996
NONFICTION WKSHOP,Lecture,ENG,380L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '280L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '222L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,993
z/OS ADVANCED TOPICS,On Line Class,CMPT,451N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '415N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,994
EXERCISE PHYS,Lecture,HLTH,301L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '201L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '202L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,995
CALCULUS II,Lecture,MATH,242L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '241L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,997
EDUC PSYCHOLOGY,Lecture,PSYC,208L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,998
CS PROJECT,Lecture,CMPT,475N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1000
CSL-FOUNDATIONS OF EDUCATION,Lecture,HONR,395L,,,Registrar RG,Registrar RG,3,1002
ST:DIGITAL HUMANITIES,On Line Class,ENG,392L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-Honors', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '117L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,999
INT MATH REASON,Lecture,MATH,310L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '242L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1001
SPORT+EXER PSYC,Lecture,PSYC,211L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1004
CS PROJECT II,On Line Class,CMPT,476N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,1007
HONORS CONTRACT,Lecture,HONR,401L,,,Registrar RG,Registrar RG,1,1008
IMMUNOLOGY,Marist Abroad,BIOL,315L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', '']]",Science SI,School of Science SI,3,1003
PROBABILITY-STATS,Lecture,MATH,330L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '343L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1006
ST:COLLABORATIVE WRITING,Lecture,ENG,393L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'English', '120L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English', '117L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'English-Honors', '120L', 'Undergraduate', 'D', '']]",Liberal Arts LA,School of Liberal Arts LA,3,1005
SOCIAL PSYCHOLOGY,Lecture,PSYC,220L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1009
ST:LIT FOR YOUNG ADULTS+CHILDR,Lecture,ENG,394L,,,Liberal Arts LA,School of Liberal Arts LA,3,1012
CYBERSECURITY CAPPING,Lecture,CMPT,479N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,1013
CALC III,School College,MATH,343L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '242L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,1011
PSYC OF ART & HUMAN CREATIVITY,Lorenzo di Medici,PSYC,221L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1014
SEMINAR ENG LIT,Marist Abroad,ENG,427L,,,Liberal Arts LA,School of Liberal Arts LA,3,1015
GENETICS,Lecture,BIOL,320L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,1010
ADV FACILITIES MANAGEMENT,On Line Class,CMPT,487N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '482N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1016
CAPPING,Lecture,ENG,477L,,,Liberal Arts LA,School of Liberal Arts LA,3,1019
ST:BAYESIAN ANALYSIS,Lecture,MATH,391L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Data Science+Analytics', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1017
COMMUNITY PSYCH,Lecture,PSYC,222L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1018
ST:QUANTUM CMP ALG&PROG,On Line Class,CMPT,488N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,1021
ENGLISH INTERN,Internship,ENG,486N,,,Liberal Arts LA,School of Liberal Arts LA,3,1022
FORENSIC PSYCHOLOGY,Lorenzo di Medici,PSYC,225L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1024
ADV TECH INTERNSHIP,Internship,CMPT,495N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,1025
ABSTRCT ALGEBRA I,Lecture,MATH,410L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '210L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '310L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1023
EVOLUTION,Lecture,BIOL,321L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,3,1020
ENGLISH INTERN,Marist Abroad,ENG,487N,,,Liberal Arts LA,School of Liberal Arts LA,1,1026
ADV TECH INTERNSHIP,Internship,CMPT,497N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1027
INTRO TO ART THERAPY,Lorenzo di Medici,PSYC,270L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1028
MATH ANALYSIS I,Lecture,MATH,420L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '210L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '310L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '343L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1029
ADV TECH INTERNSHIP,Internship,CMPT,498N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,6,1031
ENGLISH INTERN,Internship,ENG,495N,,,Liberal Arts LA,School of Liberal Arts LA,2,1032
ECOLOGY:PRIN&PRACT,Lecture,BIOL,360L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,1030
COG NEUROSCI+PSYC+LAB,Lecture,PSYC,306L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,4,1033
FRESCO TECH+MURAL PAINT,Marist Abroad,CONV,180N,,,Communication and The Arts CO,School Communication Arts CO,3,1035
APPLIED MATHEMATICS,Lecture,MATH,422L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '321L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1034
WRITING FOR COLLEGE-HONORS,Lecture,ENGH,120L,,,Liberal Arts LA,School of Liberal Arts LA,3,1036
ST: INTRO TO ECOLOGY,Marist Abroad,BIOL,392L,,,Science SI,School of Science SI,3,1038
ADV HIST PAINT TECH LAB,Lorenzo di Medici,CONV,305N,,,Communication and The Arts CO,School Communication Arts CO,3,1039
MATH CAPPING COUR,Non Scheduled,MATH,477L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,1040
WRITING FOR COLLEGE,Marist Abroad,IENG,140L,,,Liberal Arts LA,School of Liberal Arts LA,4,1041
WRKNG GROUP PRJCT-PNT+PLYCHRM,Lorenzo di Medici,CONV,400L,,,Communication and The Arts CO,School Communication Arts CO,3,1043
INTENSIVE INTRO TO THEATER,Marist Abroad,IENG,160L,,,Liberal Arts LA,School of Liberal Arts LA,4,1044
DEVEL BIOLOGY,Lecture,BIOL,430L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,1042
WRKNG GP PRJCT-FRESCO+MURAL,Lorenzo di Medici,CONV,401L,,,Communication and The Arts CO,School Communication Arts CO,3,1045
INTRO TO LITERATURE,Marist Abroad,IENG,255L,,,Liberal Arts LA,School of Liberal Arts LA,4,1046
INTRO CRIM JUST,School College,CRJU,101L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1048
DIGITAL TOOLBOX,Lecture,MDIA,103L,,,Communication and The Arts CO,School Communication Arts CO,3,1049
ADVANCED HUMAN PHYS,Lecture,BIOL,440L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,4,1047
BIOLOGY CAPPING,Lecture,BIOL,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Philosophy', '200L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Biology', '130L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Biology', '131L', 'Undergraduate', 'C', ''], ['And', '', '', '', 'Chemistry', '131L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '111L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '115L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Chemistry', '132L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Chemistry', '112L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Chemistry', '116L', 'Undergraduate', 'D', ')']]",Science SI,School of Science SI,3,1050
CRIMINOLOGY,Lecture,CRJU,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1051
IRELAND'S MEDIA,Marist Abroad,MDIA,106L,,,Communication and The Arts CO,School Communication Arts CO,4,1052
CRIM & SCI INVEST,Lecture,CRJU,206N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1053
INTRO TO DESIGN,Lecture,MDIA,110L,,,Communication and The Arts CO,School Communication Arts CO,3,1054
POLICING IN AMER,Lecture,CRJU,230L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1055
ART OF FILM,Lorenzo di Medici,MDIA,120L,,,Communication and The Arts CO,School Communication Arts CO,3,1056
CORRECTIONS,Lecture,CRJU,235L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,1057
